time;EmtFlt_circuit_iSrcA;EmtFlt_circuit_iSrcB;EmtFlt_circuit_iSrcC;EmtFlt_circuit_iFaultA;EmtFlt_circuit_vBusA;EmtFlt_circuit_vBusB;EmtFlt_circuit_vBusC;
0.179680;-0.000000;-0.000001;-0.000000;-0.000000;-0.000000;-0.000002;-0.000001;
0.179690;0.000003;-0.000001;-0.000001;0.000003;0.000000;-0.000001;-0.000001;
0.179700;-0.000000;-0.000001;-0.000000;-0.000000;-0.000000;-0.000002;-0.000001;
0.179710;0.000003;-0.000001;-0.000001;0.000003;0.000000;-0.000001;-0.000001;
0.179720;-0.000000;-0.000001;-0.000000;-0.000000;-0.000000;-0.000002;-0.000001;
0.179730;0.000003;-0.000001;-0.000001;0.000003;0.000000;-0.000001;-0.000001;
0.179740;-0.000000;-0.000001;-0.000001;-0.000000;-0.000000;-0.000002;-0.000001;
0.179750;0.000003;-0.000001;-0.000001;0.000003;0.000000;-0.000001;-0.000001;
0.179760;-0.000000;-0.000001;-0.000001;-0.000000;-0.000000;-0.000002;-0.000001;
0.179770;0.000003;-0.000001;-0.000001;0.000003;0.000000;-0.000001;-0.000001;
0.179780;-0.000000;-0.000001;-0.000001;-0.000000;-0.000000;-0.000002;-0.000001;
0.179790;0.000003;-0.000001;-0.000001;0.000003;0.000000;-0.000001;-0.000001;
0.179800;-0.000000;-0.000001;-0.000001;-0.000000;-0.000000;-0.000002;-0.000001;
0.179810;0.000003;-0.000001;-0.000001;0.000003;0.000000;-0.000001;-0.000001;
0.179820;-0.000000;-0.000001;-0.000001;-0.000000;-0.000000;-0.000002;-0.000001;
0.179830;0.000003;-0.000001;-0.000001;0.000003;0.000000;-0.000001;-0.000001;
0.179840;-0.000000;-0.000001;-0.000001;-0.000000;-0.000000;-0.000002;-0.000001;
0.179850;0.000003;-0.000001;-0.000001;0.000003;0.000000;-0.000001;-0.000001;
0.179860;-0.000000;-0.000001;-0.000001;-0.000000;-0.000000;-0.000002;-0.000001;
0.179870;0.000003;-0.000001;-0.000001;0.000003;0.000000;-0.000001;-0.000002;
0.179880;-0.000000;-0.000001;-0.000001;-0.000000;-0.000000;-0.000002;-0.000001;
0.179890;0.000003;-0.000001;-0.000001;0.000003;0.000000;-0.000001;-0.000002;
0.179900;-0.000000;-0.000001;-0.000001;-0.000000;-0.000000;-0.000002;-0.000001;
0.179910;0.000003;-0.000001;-0.000001;0.000003;0.000000;-0.000001;-0.000002;
0.179920;-0.000000;-0.000001;-0.000001;-0.000000;-0.000000;-0.000002;-0.000001;
0.179930;0.000003;-0.000001;-0.000001;0.000003;0.000000;-0.000001;-0.000002;
0.179940;-0.000000;-0.000001;-0.000001;-0.000000;-0.000000;-0.000002;-0.000001;
0.179950;0.000003;-0.000001;-0.000001;0.000003;0.000000;-0.000001;-0.000002;
0.179960;-0.000000;-0.000001;-0.000001;-0.000000;-0.000000;-0.000002;-0.000001;
0.179970;0.000003;-0.000001;-0.000001;0.000003;0.000000;-0.000001;-0.000002;
0.179980;-0.000000;-0.000001;-0.000001;-0.000000;-0.000000;-0.000002;-0.000001;
0.179990;0.000003;-0.000001;-0.000001;0.000003;0.000000;-0.000001;-0.000002;
0.180000;-0.000000;-0.000001;-0.000001;-0.000000;-0.000000;-0.000002;-0.000001;
0.180010;0.000003;-0.000001;-0.000001;0.000003;0.000000;-0.000001;-0.000002;
0.180020;-0.000000;-0.000001;-0.000001;-0.000000;-0.000000;-0.000002;-0.000001;
0.180030;0.000003;-0.000001;-0.000001;0.000003;0.000000;-0.000001;-0.000002;
0.180040;-0.000000;-0.000001;-0.000001;-0.000000;-0.000000;-0.000002;-0.000001;
0.180050;0.000003;-0.000001;-0.000001;0.000003;0.000000;-0.000001;-0.000002;
0.180060;-0.000000;-0.000001;-0.000001;-0.000000;-0.000000;-0.000002;-0.000001;
0.180070;0.000003;-0.000001;-0.000001;0.000003;0.000000;-0.000001;-0.000002;
0.180080;-0.000000;-0.000001;-0.000001;-0.000000;-0.000000;-0.000002;-0.000001;
0.180090;0.000003;-0.000001;-0.000001;0.000003;0.000000;-0.000001;-0.000002;
0.180100;-0.000000;-0.000001;-0.000001;-0.000000;-0.000000;-0.000002;-0.000001;
0.180110;0.000003;-0.000001;-0.000001;0.000003;0.000000;-0.000001;-0.000002;
0.180120;-0.000000;-0.000001;-0.000001;-0.000000;-0.000000;-0.000002;-0.000001;
0.180130;0.000003;-0.000001;-0.000001;0.000003;0.000000;-0.000001;-0.000002;
0.180140;-0.000000;-0.000001;-0.000001;-0.000000;-0.000000;-0.000001;-0.000001;
0.180150;0.000003;-0.000001;-0.000001;0.000003;0.000000;-0.000001;-0.000002;
0.180160;-0.000000;-0.000001;-0.000001;-0.000000;-0.000000;-0.000001;-0.000001;
0.180170;0.000003;-0.000001;-0.000001;0.000003;0.000000;-0.000001;-0.000002;
0.180180;-0.000000;-0.000001;-0.000001;-0.000000;-0.000000;-0.000001;-0.000001;
0.180190;0.000003;-0.000001;-0.000001;0.000003;0.000000;-0.000001;-0.000002;
0.180200;-0.000000;-0.000001;-0.000001;-0.000000;-0.000000;-0.000001;-0.000001;
0.180210;0.000003;-0.000001;-0.000001;0.000003;0.000000;-0.000001;-0.000002;
0.180220;-0.000000;-0.000001;-0.000001;-0.000000;-0.000000;-0.000001;-0.000001;
0.180230;0.000003;-0.000001;-0.000001;0.000003;0.000000;-0.000001;-0.000002;
0.180240;-0.000000;-0.000001;-0.000001;-0.000000;-0.000000;-0.000001;-0.000001;
0.180250;0.000003;-0.000001;-0.000001;0.000003;0.000000;-0.000001;-0.000002;
0.180260;-0.000000;-0.000001;-0.000001;-0.000000;-0.000000;-0.000001;-0.000001;
0.180270;0.000003;-0.000001;-0.000001;0.000003;0.000000;-0.000001;-0.000002;
0.180280;-0.000000;-0.000001;-0.000001;-0.000000;-0.000000;-0.000001;-0.000001;
0.180290;0.000003;-0.000001;-0.000001;0.000003;0.000000;-0.000001;-0.000002;
0.180300;-0.000000;-0.000001;-0.000001;-0.000000;-0.000000;-0.000001;-0.000001;
0.180310;0.000003;-0.000000;-0.000001;0.000003;0.000000;-0.000001;-0.000002;
0.180320;-0.000000;-0.000001;-0.000001;-0.000000;-0.000000;-0.000001;-0.000001;
0.180330;0.000003;-0.000000;-0.000001;0.000003;0.000000;-0.000001;-0.000002;
0.180340;-0.000000;-0.000001;-0.000001;-0.000000;-0.000000;-0.000001;-0.000001;
0.180350;0.000003;-0.000000;-0.000001;0.000003;0.000000;-0.000001;-0.000002;
0.180360;-0.000000;-0.000001;-0.000001;-0.000000;-0.000000;-0.000001;-0.000001;
0.180370;0.000003;-0.000000;-0.000001;0.000003;0.000000;-0.000001;-0.000002;
0.180380;-0.000000;-0.000001;-0.000001;-0.000000;-0.000000;-0.000001;-0.000001;
0.180390;0.000003;-0.000000;-0.000001;0.000003;0.000000;-0.000001;-0.000002;
0.180400;-0.000000;-0.000001;-0.000001;-0.000000;-0.000000;-0.000001;-0.000002;
0.180410;0.000003;-0.000000;-0.000001;0.000003;0.000000;-0.000001;-0.000002;
0.180420;-0.000000;-0.000001;-0.000001;-0.000000;-0.000000;-0.000001;-0.000002;
0.180430;0.000003;-0.000000;-0.000001;0.000003;0.000000;-0.000001;-0.000002;
0.180440;-0.000000;-0.000001;-0.000001;-0.000000;-0.000000;-0.000001;-0.000002;
0.180450;0.000003;-0.000000;-0.000001;0.000003;0.000000;-0.000001;-0.000002;
0.180460;-0.000000;-0.000001;-0.000001;-0.000000;-0.000000;-0.000001;-0.000002;
0.180470;0.000003;-0.000000;-0.000001;0.000003;0.000000;-0.000001;-0.000002;
0.180480;-0.000000;-0.000001;-0.000001;-0.000000;-0.000000;-0.000001;-0.000002;
0.180490;0.000003;-0.000000;-0.000001;0.000003;0.000000;-0.000001;-0.000002;
0.180500;-0.000000;-0.000001;-0.000001;-0.000000;-0.000000;-0.000001;-0.000002;
0.180510;0.000003;-0.000000;-0.000001;0.000003;0.000000;-0.000001;-0.000002;
0.180520;-0.000000;-0.000001;-0.000001;-0.000000;-0.000000;-0.000001;-0.000002;
0.180530;0.000003;-0.000000;-0.000001;0.000003;0.000000;-0.000001;-0.000002;
0.180540;-0.000000;-0.000001;-0.000001;-0.000000;-0.000000;-0.000001;-0.000002;
0.180550;0.000003;-0.000000;-0.000001;0.000003;0.000000;-0.000001;-0.000002;
0.180560;-0.000000;-0.000001;-0.000001;-0.000000;-0.000000;-0.000001;-0.000002;
0.180570;0.000003;-0.000000;-0.000001;0.000003;0.000000;-0.000001;-0.000002;
0.180580;-0.000000;-0.000001;-0.000001;-0.000000;-0.000000;-0.000001;-0.000002;
0.180590;0.000003;-0.000000;-0.000001;0.000003;0.000000;-0.000001;-0.000002;
0.180600;-0.000000;-0.000001;-0.000001;-0.000000;-0.000000;-0.000001;-0.000002;
0.180610;0.000003;-0.000000;-0.000001;0.000003;0.000000;-0.000001;-0.000002;
0.180620;-0.000000;-0.000001;-0.000001;-0.000000;-0.000000;-0.000001;-0.000002;
0.180630;0.000003;-0.000000;-0.000001;0.000003;0.000000;-0.000001;-0.000002;
0.180640;-0.000000;-0.000001;-0.000001;-0.000000;-0.000000;-0.000001;-0.000002;
0.180650;0.000003;-0.000000;-0.000001;0.000003;0.000000;-0.000001;-0.000002;
0.180660;-0.000000;-0.000001;-0.000001;-0.000000;-0.000000;-0.000001;-0.000002;
0.180670;0.000003;-0.000000;-0.000001;0.000003;0.000000;-0.000001;-0.000002;
0.180680;-0.000000;-0.000001;-0.000001;-0.000000;-0.000000;-0.000001;-0.000002;
0.180690;0.000003;-0.000000;-0.000001;0.000003;0.000000;-0.000001;-0.000002;
0.180700;-0.000000;-0.000001;-0.000001;-0.000000;-0.000000;-0.000001;-0.000002;
0.180710;0.000003;-0.000000;-0.000001;0.000003;0.000000;-0.000001;-0.000002;
0.180720;-0.000000;-0.000001;-0.000001;-0.000000;-0.000000;-0.000001;-0.000002;
0.180730;0.000003;-0.000000;-0.000001;0.000003;0.000000;-0.000001;-0.000002;
0.180740;-0.000000;-0.000000;-0.000001;-0.000000;-0.000000;-0.000001;-0.000002;
0.180750;0.000003;-0.000000;-0.000001;0.000003;0.000000;-0.000001;-0.000002;
0.180760;-0.000000;-0.000000;-0.000001;-0.000000;-0.000000;-0.000001;-0.000002;
0.180770;0.000003;-0.000000;-0.000001;0.000003;0.000000;-0.000001;-0.000002;
0.180780;-0.000000;-0.000000;-0.000001;-0.000000;-0.000000;-0.000001;-0.000002;
0.180790;0.000003;-0.000000;-0.000001;0.000003;0.000000;-0.000001;-0.000002;
0.180800;-0.000000;-0.000000;-0.000001;-0.000000;-0.000000;-0.000001;-0.000002;
0.180810;0.000003;-0.000000;-0.000001;0.000003;0.000000;-0.000001;-0.000002;
0.180820;-0.000000;-0.000000;-0.000001;-0.000000;-0.000000;-0.000001;-0.000002;
0.180830;0.000003;-0.000000;-0.000001;0.000003;0.000000;-0.000001;-0.000002;
0.180840;-0.000000;-0.000000;-0.000001;-0.000000;-0.000000;-0.000001;-0.000002;
0.180850;0.000003;-0.000000;-0.000001;0.000003;0.000000;-0.000001;-0.000002;
0.180860;-0.000000;-0.000000;-0.000001;-0.000000;-0.000000;-0.000001;-0.000002;
0.180870;0.000003;-0.000000;-0.000001;0.000003;0.000000;-0.000001;-0.000002;
0.180880;-0.000000;-0.000000;-0.000001;-0.000000;-0.000000;-0.000001;-0.000002;
0.180890;0.000003;-0.000000;-0.000001;0.000003;0.000000;-0.000001;-0.000002;
0.180900;-0.000000;-0.000000;-0.000001;-0.000000;-0.000000;-0.000001;-0.000002;
0.180910;0.000003;-0.000000;-0.000001;0.000003;0.000000;-0.000000;-0.000002;
0.180920;-0.000000;-0.000000;-0.000001;-0.000000;-0.000000;-0.000001;-0.000002;
0.180930;0.000003;-0.000000;-0.000001;0.000003;0.000000;-0.000000;-0.000002;
0.180940;-0.000000;-0.000000;-0.000001;-0.000000;-0.000000;-0.000001;-0.000002;
0.180950;0.000003;-0.000000;-0.000001;0.000003;0.000000;-0.000000;-0.000002;
0.180960;-0.000000;-0.000000;-0.000001;-0.000000;-0.000000;-0.000001;-0.000002;
0.180970;0.000003;-0.000000;-0.000001;0.000003;0.000000;-0.000000;-0.000002;
0.180980;-0.000000;-0.000000;-0.000001;-0.000000;-0.000000;-0.000001;-0.000002;
0.180990;0.000003;-0.000000;-0.000001;0.000003;0.000000;-0.000000;-0.000002;
0.181000;-0.000000;-0.000000;-0.000001;-0.000000;-0.000000;-0.000001;-0.000002;
0.181010;0.000003;-0.000000;-0.000001;0.000003;0.000000;-0.000000;-0.000002;
0.181020;-0.000000;-0.000000;-0.000001;-0.000000;-0.000000;-0.000001;-0.000002;
0.181030;0.000003;-0.000000;-0.000001;0.000003;0.000000;-0.000000;-0.000002;
0.181040;-0.000000;-0.000000;-0.000001;-0.000000;-0.000000;-0.000001;-0.000002;
0.181050;0.000003;-0.000000;-0.000001;0.000003;0.000000;-0.000000;-0.000002;
0.181060;-0.000000;-0.000000;-0.000001;-0.000000;-0.000000;-0.000001;-0.000002;
0.181070;0.000003;-0.000000;-0.000001;0.000003;0.000000;-0.000000;-0.000002;
0.181080;-0.000000;-0.000000;-0.000001;-0.000000;-0.000000;-0.000001;-0.000002;
0.181090;0.000003;-0.000000;-0.000001;0.000003;0.000000;-0.000000;-0.000002;
0.181100;-0.000000;-0.000000;-0.000001;-0.000000;-0.000000;-0.000001;-0.000002;
0.181110;0.000003;-0.000000;-0.000001;0.000003;0.000000;-0.000000;-0.000002;
0.181120;-0.000000;-0.000000;-0.000001;-0.000000;-0.000000;-0.000001;-0.000002;
0.181130;0.000003;-0.000000;-0.000001;0.000003;0.000000;-0.000000;-0.000002;
0.181140;-0.000000;-0.000000;-0.000001;-0.000000;-0.000000;-0.000001;-0.000002;
0.181150;0.000003;-0.000000;-0.000001;0.000003;0.000000;-0.000000;-0.000002;
0.181160;-0.000000;-0.000000;-0.000001;-0.000000;-0.000000;-0.000001;-0.000002;
0.181170;0.000003;-0.000000;-0.000001;0.000003;0.000000;-0.000000;-0.000002;
0.181180;-0.000000;-0.000000;-0.000001;-0.000000;-0.000000;-0.000001;-0.000002;
0.181190;0.000003;-0.000000;-0.000001;0.000003;0.000000;-0.000000;-0.000002;
0.181200;-0.000000;-0.000000;-0.000001;-0.000000;-0.000000;-0.000001;-0.000002;
0.181210;0.000003;-0.000000;-0.000001;0.000003;0.000000;-0.000000;-0.000002;
0.181220;-0.000000;-0.000000;-0.000001;-0.000000;-0.000000;-0.000001;-0.000002;
0.181230;0.000003;-0.000000;-0.000001;0.000003;0.000000;-0.000000;-0.000002;
0.181240;-0.000000;-0.000000;-0.000001;-0.000000;-0.000000;-0.000001;-0.000002;
0.181250;0.000003;-0.000000;-0.000001;0.000003;0.000000;-0.000000;-0.000002;
0.181260;-0.000000;-0.000000;-0.000001;-0.000000;-0.000000;-0.000001;-0.000002;
0.181270;0.000003;-0.000000;-0.000001;0.000003;0.000000;-0.000000;-0.000002;
0.181280;-0.000000;-0.000000;-0.000001;-0.000000;-0.000000;-0.000001;-0.000002;
0.181290;0.000003;-0.000000;-0.000001;0.000003;0.000000;-0.000000;-0.000002;
0.181300;-0.000000;-0.000000;-0.000001;-0.000000;-0.000000;-0.000000;-0.000002;
0.181310;0.000003;-0.000000;-0.000001;0.000003;0.000000;-0.000000;-0.000002;
0.181320;-0.000000;-0.000000;-0.000001;-0.000000;-0.000000;-0.000000;-0.000002;
0.181330;0.000003;-0.000000;-0.000001;0.000003;0.000000;-0.000000;-0.000002;
0.181340;-0.000000;-0.000000;-0.000001;-0.000000;-0.000000;-0.000000;-0.000002;
0.181350;0.000003;-0.000000;-0.000001;0.000003;0.000000;-0.000000;-0.000002;
0.181360;-0.000000;-0.000000;-0.000001;-0.000000;-0.000000;-0.000000;-0.000002;
0.181370;0.000003;-0.000000;-0.000001;0.000003;0.000000;-0.000000;-0.000003;
0.181380;-0.000000;-0.000000;-0.000001;-0.000000;-0.000000;-0.000000;-0.000002;
0.181390;0.000003;-0.000000;-0.000001;0.000003;0.000000;-0.000000;-0.000003;
0.181400;-0.000000;-0.000000;-0.000001;-0.000000;-0.000000;-0.000000;-0.000002;
0.181410;0.000003;-0.000000;-0.000001;0.000003;0.000000;-0.000000;-0.000003;
0.181420;-0.000000;-0.000000;-0.000001;-0.000000;-0.000000;-0.000000;-0.000002;
0.181430;0.000003;-0.000000;-0.000001;0.000003;0.000000;-0.000000;-0.000003;
0.181440;-0.000000;-0.000000;-0.000001;-0.000000;-0.000000;-0.000000;-0.000002;
0.181450;0.000003;-0.000000;-0.000001;0.000003;0.000000;-0.000000;-0.000003;
0.181460;-0.000000;-0.000000;-0.000001;-0.000000;-0.000000;-0.000000;-0.000002;
0.181470;0.000003;-0.000000;-0.000001;0.000003;0.000000;-0.000000;-0.000003;
0.181480;-0.000000;-0.000000;-0.000001;-0.000000;-0.000000;-0.000000;-0.000002;
0.181490;0.000003;0.000000;-0.000001;0.000003;0.000000;0.000000;-0.000003;
0.181500;-0.000000;-0.000000;-0.000001;-0.000000;-0.000000;-0.000000;-0.000002;
0.181510;0.000003;0.000000;-0.000001;0.000003;0.000000;0.000000;-0.000003;
0.181520;-0.000000;-0.000000;-0.000001;-0.000000;-0.000000;-0.000000;-0.000002;
0.181530;0.000003;0.000000;-0.000001;0.000003;0.000000;0.000000;-0.000003;
0.181540;-0.000000;-0.000000;-0.000001;-0.000000;-0.000000;-0.000000;-0.000002;
0.181550;0.000003;0.000000;-0.000001;0.000003;0.000000;0.000000;-0.000003;
0.181560;-0.000000;-0.000000;-0.000001;-0.000000;-0.000000;-0.000000;-0.000002;
0.181570;0.000003;0.000000;-0.000001;0.000003;0.000000;0.000000;-0.000003;
0.181580;-0.000000;-0.000000;-0.000001;-0.000000;-0.000000;-0.000000;-0.000002;
0.181590;0.000003;0.000000;-0.000001;0.000003;0.000000;0.000000;-0.000003;
0.181600;-0.000000;-0.000000;-0.000001;-0.000000;-0.000000;-0.000000;-0.000002;
0.181610;0.000003;0.000000;-0.000001;0.000003;0.000000;0.000000;-0.000003;
0.181620;-0.000000;-0.000000;-0.000001;-0.000000;-0.000000;-0.000000;-0.000002;
0.181630;0.000003;0.000000;-0.000001;0.000003;0.000000;0.000000;-0.000003;
0.181640;-0.000000;-0.000000;-0.000001;-0.000000;-0.000000;-0.000000;-0.000002;
0.181650;0.000003;0.000000;-0.000001;0.000003;0.000000;0.000000;-0.000003;
0.181660;-0.000000;-0.000000;-0.000001;-0.000000;-0.000000;-0.000000;-0.000002;
0.181670;0.000003;0.000000;-0.000001;0.000003;0.000000;0.000000;-0.000003;
0.181680;-0.000000;-0.000000;-0.000001;-0.000000;-0.000000;-0.000000;-0.000002;
0.181690;0.000003;0.000000;-0.000001;0.000003;0.000000;0.000000;-0.000003;
0.181700;-0.000000;-0.000000;-0.000001;-0.000000;-0.000000;-0.000000;-0.000002;
0.181710;0.000003;0.000000;-0.000001;0.000003;0.000000;0.000000;-0.000003;
0.181720;-0.000000;-0.000000;-0.000001;-0.000000;-0.000000;-0.000000;-0.000002;
0.181730;0.000003;0.000000;-0.000001;0.000003;0.000000;0.000000;-0.000003;
0.181740;-0.000000;-0.000000;-0.000001;-0.000000;-0.000000;-0.000000;-0.000002;
0.181750;0.000003;0.000000;-0.000001;0.000003;0.000000;0.000000;-0.000003;
0.181760;-0.000000;-0.000000;-0.000001;-0.000000;-0.000000;-0.000000;-0.000002;
0.181770;0.000003;0.000000;-0.000001;0.000003;0.000000;0.000000;-0.000003;
0.181780;-0.000000;-0.000000;-0.000001;-0.000000;-0.000000;-0.000000;-0.000002;
0.181790;0.000003;0.000000;-0.000001;0.000003;0.000000;0.000000;-0.000003;
0.181800;-0.000000;-0.000000;-0.000001;-0.000000;-0.000000;-0.000000;-0.000002;
0.181810;0.000003;0.000000;-0.000001;0.000003;0.000000;0.000000;-0.000003;
0.181820;-0.000000;-0.000000;-0.000001;-0.000000;-0.000000;-0.000000;-0.000002;
0.181830;0.000003;0.000000;-0.000001;0.000003;0.000000;0.000000;-0.000003;
0.181840;-0.000000;-0.000000;-0.000001;-0.000000;-0.000000;-0.000000;-0.000002;
0.181850;0.000003;0.000000;-0.000001;0.000003;0.000000;0.000000;-0.000003;
0.181860;-0.000000;0.000000;-0.000001;-0.000000;-0.000000;0.000000;-0.000002;
0.181870;0.000003;0.000000;-0.000001;0.000003;0.000000;0.000000;-0.000003;
0.181880;-0.000000;0.000000;-0.000001;-0.000000;-0.000000;0.000000;-0.000002;
0.181890;0.000003;0.000000;-0.000001;0.000003;0.000000;0.000000;-0.000003;
0.181900;-0.000000;0.000000;-0.000001;-0.000000;-0.000000;0.000000;-0.000002;
0.181910;0.000003;0.000000;-0.000001;0.000003;0.000000;0.000000;-0.000003;
0.181920;-0.000000;0.000000;-0.000001;-0.000000;-0.000000;0.000000;-0.000002;
0.181930;0.000003;0.000000;-0.000001;0.000003;0.000000;0.000000;-0.000003;
0.181940;-0.000000;0.000000;-0.000001;-0.000000;-0.000000;0.000000;-0.000002;
0.181950;0.000003;0.000000;-0.000001;0.000003;0.000000;0.000000;-0.000003;
0.181960;-0.000000;0.000000;-0.000001;-0.000000;-0.000000;0.000000;-0.000002;
0.181970;0.000003;0.000000;-0.000001;0.000003;0.000000;0.000000;-0.000003;
0.181980;-0.000000;0.000000;-0.000001;-0.000000;-0.000000;0.000000;-0.000002;
0.181990;0.000003;0.000000;-0.000001;0.000003;0.000000;0.000000;-0.000003;
0.182000;-0.000000;0.000000;-0.000001;-0.000000;-0.000000;0.000000;-0.000002;
0.182010;0.000003;0.000000;-0.000001;0.000003;0.000000;0.000000;-0.000003;
0.182020;-0.000000;0.000000;-0.000001;-0.000000;-0.000000;0.000000;-0.000002;
0.182030;0.000003;0.000000;-0.000001;0.000003;0.000000;0.000000;-0.000003;
0.182040;-0.000000;0.000000;-0.000001;-0.000000;-0.000000;0.000000;-0.000002;
0.182050;0.000003;0.000000;-0.000001;0.000003;0.000000;0.000000;-0.000003;
0.182060;-0.000000;0.000000;-0.000001;-0.000000;-0.000000;0.000000;-0.000002;
0.182070;0.000003;0.000000;-0.000001;0.000003;0.000000;0.000001;-0.000003;
0.182080;-0.000000;0.000000;-0.000001;-0.000000;-0.000000;0.000000;-0.000002;
0.182090;0.000003;0.000000;-0.000001;0.000003;0.000000;0.000001;-0.000003;
0.182100;-0.000000;0.000000;-0.000001;-0.000000;-0.000000;0.000000;-0.000002;
0.182110;0.000003;0.000000;-0.000001;0.000003;0.000000;0.000001;-0.000003;
0.182120;-0.000000;0.000000;-0.000001;-0.000000;-0.000000;0.000000;-0.000002;
0.182130;0.000003;0.000000;-0.000001;0.000003;0.000000;0.000001;-0.000003;
0.182140;-0.000000;0.000000;-0.000001;-0.000000;-0.000000;0.000000;-0.000002;
0.182150;0.000003;0.000000;-0.000001;0.000003;0.000000;0.000001;-0.000003;
0.182160;-0.000000;0.000000;-0.000001;-0.000000;-0.000000;0.000000;-0.000002;
0.182170;0.000003;0.000000;-0.000001;0.000003;0.000000;0.000001;-0.000003;
0.182180;-0.000000;0.000000;-0.000001;-0.000000;-0.000000;0.000000;-0.000002;
0.182190;0.000003;0.000000;-0.000001;0.000003;0.000000;0.000001;-0.000003;
0.182200;-0.000000;0.000000;-0.000001;-0.000000;-0.000000;0.000000;-0.000002;
0.182210;0.000003;0.000000;-0.000001;0.000003;0.000000;0.000001;-0.000003;
0.182220;-0.000000;0.000000;-0.000001;-0.000000;-0.000000;0.000000;-0.000002;
0.182230;0.000003;0.000000;-0.000001;0.000003;0.000000;0.000001;-0.000003;
0.182240;-0.000000;0.000000;-0.000001;-0.000000;-0.000000;0.000000;-0.000002;
0.182250;0.000003;0.000000;-0.000001;0.000003;0.000000;0.000001;-0.000003;
0.182260;-0.000000;0.000000;-0.000001;-0.000000;-0.000000;0.000000;-0.000002;
0.182270;0.000003;0.000000;-0.000001;0.000003;0.000000;0.000001;-0.000003;
0.182280;-0.000000;0.000000;-0.000001;-0.000000;-0.000000;0.000000;-0.000002;
0.182290;0.000003;0.000000;-0.000001;0.000003;0.000000;0.000001;-0.000003;
0.182300;-0.000000;0.000000;-0.000001;-0.000000;-0.000000;0.000000;-0.000002;
0.182310;0.000003;0.000000;-0.000001;0.000003;0.000000;0.000001;-0.000003;
0.182320;-0.000000;0.000000;-0.000001;-0.000000;-0.000000;0.000000;-0.000002;
0.182330;0.000003;0.000000;-0.000001;0.000003;0.000000;0.000001;-0.000003;
0.182340;-0.000000;0.000000;-0.000001;-0.000000;-0.000000;0.000000;-0.000002;
0.182350;0.000003;0.000000;-0.000001;0.000003;0.000000;0.000001;-0.000003;
0.182360;-0.000000;0.000000;-0.000001;-0.000000;-0.000000;0.000000;-0.000002;
0.182370;0.000003;0.000000;-0.000001;0.000002;0.000000;0.000001;-0.000003;
0.182380;-0.000000;0.000000;-0.000001;-0.000000;-0.000000;0.000000;-0.000002;
0.182390;0.000003;0.000000;-0.000001;0.000002;0.000000;0.000001;-0.000003;
0.182400;-0.000000;0.000000;-0.000001;-0.000000;-0.000000;0.000000;-0.000002;
0.182410;0.000003;0.000000;-0.000001;0.000002;0.000000;0.000001;-0.000003;
0.182420;-0.000000;0.000000;-0.000001;-0.000000;-0.000000;0.000001;-0.000002;
